,Page,Title,City,Tag,Link,Logo
1158,itviec,ABT- Nhân viên SEO,Hồ Chí Minh,ABT- Nhân viên SEO,https://careerbuilder.vn/vi/tim-viec-lam/abt-nhan-vien-seo.35BAB26A.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
1159,itviec,Graphic Designer,Hồ Chí Minh,Graphic Designer,https://careerbuilder.vn/vi/tim-viec-lam/graphic-designer.35BAC085.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
1160,itviec,[Hà Nội] Nhân Viên Hỗ Trợ Kinh Doanh (Sales Admin),Hà Nội,[Hà Nội] Nhân Viên Hỗ Trợ Kinh Doanh (Sales Admin),https://careerbuilder.vn/vi/tim-viec-lam/ha-noi-nhan-vien-ho-tro-kinh-doanh-sales-admin.35BACD2C.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
1161,itviec,IT Manager,Bình Dương,IT Manager,https://careerbuilder.vn/vi/tim-viec-lam/it-manager.35BAD8FC.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
1162,itviec,Technical Leader,Hồ Chí Minh,Technical Leader,https://careerbuilder.vn/vi/tim-viec-lam/technical-leader.35BA5F8E.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
1163,itviec,Nhân Viên Quản Trị Dữ Liệu (IT Hệ Thống),Hà Nội,Nhân Viên Quản Trị Dữ Liệu (IT Hệ Thống),https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-quan-tri-du-lieu-it-he-thong.35BA5EE4.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
1164,itviec,"Linux Developer (C/C++, Embedded)",Hà Nội,"Linux Developer (C/C++, Embedded)",https://careerbuilder.vn/vi/tim-viec-lam/linux-developer-c-c-embedded.35BA5FA4.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
1165,itviec,[Ban Tài Chính] - Chuyên Viên Quản Lý & Phân Tích Dữ Liệu,Hà Nội,[Ban Tài Chính] - Chuyên Viên Quản Lý & Phân Tích Dữ Liệu,https://careerbuilder.vn/vi/tim-viec-lam/ban-tai-chinh-chuyen-vien-quan-ly-phan-tich-du-lieu.35BA609D.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
1166,itviec,"[ Hà Nội ] - System Tester - Up to 20,000,000 - 21328",Hà Nội,"[ Hà Nội ] - System Tester - Up to 20,000,000 - 21328",https://careerbuilder.vn/vi/tim-viec-lam/ha-noi-system-tester-up-to-20-000-000-21328.35BA601A.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
1167,itviec,HO - Khối CNTT - Phòng Nghiên cứu Giải pháp Công nghệ - Chuyên viên Phân tích Nghiệp vụ (Business Analyst),Hà Nội,HO - Khối CNTT - Phòng Nghiên cứu Giải pháp Công nghệ - Chuyên viên Phân tích Nghiệp vụ (Business Analyst),https://careerbuilder.vn/vi/tim-viec-lam/ho-khoi-cntt-phong-nghien-cuu-giai-phap-cong-nghe-chuyen-vien-phan-tich-nghiep-vu-business-analyst.35BA5FC8.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
1168,itviec,Chuyên Viên Tuyển Dụng (Lương cứng 11 - 13TR),Hà Nội,Chuyên Viên Tuyển Dụng (Lương cứng 11 - 13TR),https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-tuyen-dung-luong-cung-11-13tr.35BA5EAB.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
1169,itviec,Database Developer,Hồ Chí Minh,Database Developer,https://careerbuilder.vn/vi/tim-viec-lam/database-developer.35BA5F71.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
1170,itviec,Chuyên viên Phát triển chương trình đào tạo,Hà Nội,Chuyên viên Phát triển chương trình đào tạo,https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-phat-trien-chuong-trinh-dao-tao.35BA5E50.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
1171,itviec,[FTI/HN] Web Developer (Nodejs/Reactjs/JavaScript ) - Lương Up To 40 Triệu,Hà Nội,[FTI/HN] Web Developer (Nodejs/Reactjs/JavaScript ) - Lương Up To 40 Triệu,https://careerbuilder.vn/vi/tim-viec-lam/fti-hn-web-developer-nodejs-reactjs-javascript-luong-up-to-40-trieu.35BA5EBE.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
1172,itviec,FRESHER PYTHON DEVELOPER (TP.HCM),Hồ Chí Minh,FRESHER PYTHON DEVELOPER (TP.HCM),https://careerbuilder.vn/vi/tim-viec-lam/fresher-python-developer-tp-hcm.35BA5E81.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
1173,itviec,Trưởng bộ môn Công Nghệ Thông Tin,Hà Nội,Trưởng bộ môn Công Nghệ Thông Tin,https://careerbuilder.vn/vi/tim-viec-lam/truong-bo-mon-cong-nghe-thong-tin.35BA5E71.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
1174,itviec,Lập trình viên .NET,Hà Nội,Lập trình viên .NET,https://careerbuilder.vn/vi/tim-viec-lam/lap-trinh-vien-net.35BA5ED8.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
1175,itviec,Chuyên viên kiểm thử phần mềm - Tester,Hà Nội,Chuyên viên kiểm thử phần mềm - Tester,https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-kiem-thu-phan-mem-tester.35BA5E41.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
1176,itviec,FPT TELECOM ĐIỆN BIÊN TUYỂN DỤNG NHÂN VIÊN KỸ THUẬT TRIỂN KHAI VÀ BẢO TRÌ DỊCH VỤ,Điện Biên,FPT TELECOM ĐIỆN BIÊN TUYỂN DỤNG NHÂN VIÊN KỸ THUẬT TRIỂN KHAI VÀ BẢO TRÌ DỊCH VỤ,https://careerbuilder.vn/vi/tim-viec-lam/fpt-telecom-dien-bien-tuyen-dung-nhan-vien-ky-thuat-trien-khai-va-bao-tri-dich-vu.35BA5EB7.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
1177,itviec,Trưởng phòng thiết kế,Hà Nội,Trưởng phòng thiết kế,https://careerbuilder.vn/vi/tim-viec-lam/truong-phong-thiet-ke.35B8609F.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
1178,itviec,[HN] Nhân Viên Bảo Mật Hệ Thống (Chấp Nhận Sinh Viên Mới Ra Trường - Có Đào Tạo ),Hà Nội,[HN] Nhân Viên Bảo Mật Hệ Thống (Chấp Nhận Sinh Viên Mới Ra Trường - Có Đào Tạo ),https://careerbuilder.vn/vi/tim-viec-lam/hn-nhan-vien-bao-mat-he-thong-chap-nhan-sinh-vien-moi-ra-truong-co-dao-tao.35BA9CA4.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
1179,itviec,Chuyên viên Bảo mật Hệ thống,Hà Nội,Chuyên viên Bảo mật Hệ thống,https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-bao-mat-he-thong.35BA9CA1.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
1180,itviec,Kỹ sư quản trị mạng,Hà Nội,Kỹ sư quản trị mạng,https://careerbuilder.vn/vi/tim-viec-lam/ky-su-quan-tri-mang.35BA9B24.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
1181,itviec,THIẾT KẾ 3D (MODELING),Hà Nội,THIẾT KẾ 3D (MODELING),https://careerbuilder.vn/vi/tim-viec-lam/thiet-ke-3d-modeling.35BA9CAA.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
1182,itviec,Loyalty_Giám đốc kênh thanh toán / Payment Director - DX TNG - 3A030,Hà Nội,Loyalty_Giám đốc kênh thanh toán / Payment Director - DX TNG - 3A030,https://careerbuilder.vn/vi/tim-viec-lam/loyalty_giam-doc-kenh-thanh-toan-payment-director-dx-tng-3a030.35BA9CC1.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
1183,itviec,Đại diện Đơn vị Kinh doanh Front-end EB - MSB DF - DXN - 1M328,Hà Nội,Đại diện Đơn vị Kinh doanh Front-end EB - MSB DF - DXN - 1M328,https://careerbuilder.vn/vi/tim-viec-lam/dai-dien-don-vi-kinh-doanh-front-end-eb-msb-df-dxn-1m328.35BA9B8D.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
1184,itviec,Automation Application / Sales Engineer,"Hồ Chí Minh
Bắc Ninh
Hà Nội",Automation Application / Sales Engineer,https://careerbuilder.vn/vi/tim-viec-lam/automation-application-sales-engineer.35BA9AD1.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
1185,itviec,CHUYÊN VIÊN CNTT- Senior IT Executive,Hà Nội,CHUYÊN VIÊN CNTT- Senior IT Executive,https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-cntt-senior-it-executive.35BA9ADC.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
1186,itviec,"Internal Auditor (in charge of Information Technology - It)– Internal Audit Department, H.O",Hồ Chí Minh,"Internal Auditor (in charge of Information Technology - It)– Internal Audit Department, H.O",https://careerbuilder.vn/vi/tim-viec-lam/internal-auditor-in-charge-of-information-technology-it-internal-audit-department-h-o.35BA9CAD.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
1187,itviec,[HCM] Chuyên viên kinh doanh giải pháp CNTT,Hồ Chí Minh,[HCM] Chuyên viên kinh doanh giải pháp CNTT,https://careerbuilder.vn/vi/tim-viec-lam/hcm-chuyen-vien-kinh-doanh-giai-phap-cntt.35BA9C6D.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
1188,itviec,Đại diện Đơn vị kinh doanh Back-end RB - MSB DF - DXN - 1M320,Hà Nội,Đại diện Đơn vị kinh doanh Back-end RB - MSB DF - DXN - 1M320,https://careerbuilder.vn/vi/tim-viec-lam/dai-dien-don-vi-kinh-doanh-back-end-rb-msb-df-dxn-1m320.35BA9ADA.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
1189,itviec,"[ Cầu Giấy, HN ] - Sales Manager IT - Up to 80,000,000 - 21499",Hà Nội,"[ Cầu Giấy, HN ] - Sales Manager IT - Up to 80,000,000 - 21499",https://careerbuilder.vn/vi/tim-viec-lam/cau-giay-hn-sales-manager-it-up-to-80-000-000-21499.35BA9C5C.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
1190,itviec,Solution Implementation Specialist - DONG DA DIST. HANOI (20-30 MILLIONS VND),Hà Nội,Solution Implementation Specialist - DONG DA DIST. HANOI (20-30 MILLIONS VND),https://careerbuilder.vn/vi/tim-viec-lam/solution-implementation-specialist-dong-da-dist-hanoi-20-30-millions-vnd.35BA9BBE.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
1191,itviec,TNEX_Giám đốc kiểm thử - TNEX - 3A032,Hà Nội,TNEX_Giám đốc kiểm thử - TNEX - 3A032,https://careerbuilder.vn/vi/tim-viec-lam/tnex_giam-doc-kiem-thu-tnex-3a032.35BA9CC5.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
1192,itviec,Cán Bộ Hỗ Trợ Công Nghệ Thông Tin (IT Helpdesk),Hà Nội,Cán Bộ Hỗ Trợ Công Nghệ Thông Tin (IT Helpdesk),https://careerbuilder.vn/vi/tim-viec-lam/can-bo-ho-tro-cong-nghe-thong-tin-it-helpdesk.35BA9B26.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
1193,itviec,Chuyên viên chăm sóc khách hàng,Hồ Chí Minh,Chuyên viên chăm sóc khách hàng,https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-cham-soc-khach-hang.35BA9CC9.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
1194,itviec,Senior Software Engineer (Blockchain),Hồ Chí Minh,Senior Software Engineer (Blockchain),https://careerbuilder.vn/vi/tim-viec-lam/senior-software-engineer-blockchain.35BA8C1B.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
1195,itviec,Chuyên viên cao cấp Triển khai Back-end EB - MSB DF - DXN - 1M325,Hà Nội,Chuyên viên cao cấp Triển khai Back-end EB - MSB DF - DXN - 1M325,https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-cao-cap-trien-khai-back-end-eb-msb-df-dxn-1m325.35BA9BCF.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
1196,itviec,Kỹ Sư Công Nghệ (Web/App/AI) (up to 30 triệu/tháng),"Hà Nội
Hồ Chí Minh",Kỹ Sư Công Nghệ (Web/App/AI) (up to 30 triệu/tháng),https://careerbuilder.vn/vi/tim-viec-lam/ky-su-cong-nghe-web-app-ai-up-to-30-trieu-thang.35BA9AB5.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
1197,itviec,Lập trình viên,Hồ Chí Minh,Lập trình viên,https://careerbuilder.vn/vi/tim-viec-lam/lap-trinh-vien.35BA9BAE.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
1198,itviec,Đại diện Đơn vị Kinh doanh Front-end RB - MSB DF - DXN - 1M319,Hà Nội,Đại diện Đơn vị Kinh doanh Front-end RB - MSB DF - DXN - 1M319,https://careerbuilder.vn/vi/tim-viec-lam/dai-dien-don-vi-kinh-doanh-front-end-rb-msb-df-dxn-1m319.35BA9AB4.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
1199,itviec,Chuyên viên chính Triển khai Front-end EB - MSB DF - DXN - 1M323,Hà Nội,Chuyên viên chính Triển khai Front-end EB - MSB DF - DXN - 1M323,https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-chinh-trien-khai-front-end-eb-msb-df-dxn-1m323.35BA9B84.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
1200,itviec,IT Internal Audit,Hồ Chí Minh,IT Internal Audit,https://careerbuilder.vn/vi/tim-viec-lam/it-internal-audit.35BA9BC1.html,https://images.careerbuilder.vn/employers/67621/155x155/172948logonova.jpg
1201,itviec,Auto Test | T11006,"Hà Nội
Hồ Chí Minh",Auto Test | T11006,https://careerbuilder.vn/vi/tim-viec-lam/auto-test-t11006.35BA9BBF.html,https://images.careerbuilder.vn/employer_folders/lot9/261539/155x155/163725cmcglobal-07-jpg.jpg
1202,itviec,[HN] Nhân viên thiết kế UIUX,Hà Nội,[HN] Nhân viên thiết kế UIUX,https://careerbuilder.vn/vi/tim-viec-lam/hn-nhan-vien-thiet-ke-uiux.35BA9C8F.html,https://images.careerbuilder.vn/employer_folders/lot1/175021/155x155/90744logovnpay-02.png
1203,itviec,Trưởng Nhóm Tư Vấn Giải Pháp CNTT,Hồ Chí Minh,Trưởng Nhóm Tư Vấn Giải Pháp CNTT,https://careerbuilder.vn/vi/tim-viec-lam/truong-nhom-tu-van-giai-phap-cntt.35BA9A8E.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
1204,itviec,Tư Vấn Giải Pháp CNTT,Hồ Chí Minh,Tư Vấn Giải Pháp CNTT,https://careerbuilder.vn/vi/tim-viec-lam/tu-van-giai-phap-cntt.35BA9A8D.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
1205,itviec,Chuyên viên cao cấp Triển khai Front-end RB - MSB DF - DXN - 1M324,Hà Nội,Chuyên viên cao cấp Triển khai Front-end RB - MSB DF - DXN - 1M324,https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-cao-cap-trien-khai-front-end-rb-msb-df-dxn-1m324.35BA9BA0.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
1206,itviec,Kỹ sư IP Network (15-30 triệu),Hà Nội,Kỹ sư IP Network (15-30 triệu),https://careerbuilder.vn/vi/tim-viec-lam/ky-su-ip-network-15-30-trieu.35BA9B22.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
1207,itviec,Customer Service cum Quality Assurance,Hồ Chí Minh,Customer Service cum Quality Assurance,https://careerbuilder.vn/vi/tim-viec-lam/customer-service-cum-quality-assurance.35BA9B57.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
1208,itviec,CHUYÊN VIÊN UI/UX,Hà Nội,CHUYÊN VIÊN UI/UX,https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-ui-ux.35BA9B73.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
1209,itviec,UX/UI DESIGNER,Hồ Chí Minh,UX/UI DESIGNER,https://careerbuilder.vn/vi/tim-viec-lam/ux-ui-designer.35BA9B64.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
1210,itviec,"Chuyên viên Tư vấn, triển khai tích hợp hệ thống CNTT",Bình Dương,"Chuyên viên Tư vấn, triển khai tích hợp hệ thống CNTT",https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-tu-van-trien-khai-tich-hop-he-thong-cntt.35BA9BA2.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
1211,itviec,"Korean Key Account - Senior Account Manager WORKING IN HA NOI, VIETNAM (2300 ~ 3300$)",Hà Nội,"Korean Key Account - Senior Account Manager WORKING IN HA NOI, VIETNAM (2300 ~ 3300$)",https://careerbuilder.vn/vi/tim-viec-lam/korean-key-account-senior-account-manager-working-in-ha-noi-vietnam-2300-3300.35BA9BC8.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
1212,itviec,DATABASE DEVELOPER & ADMINISTRATOR (FRESHER),Hồ Chí Minh,DATABASE DEVELOPER & ADMINISTRATOR (FRESHER),https://careerbuilder.vn/vi/tim-viec-lam/database-developer-administrator-fresher.35BA9BB4.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
1213,itviec,Nhân Viên Công Nghệ Thông Tin - CN Vinh,"Khác
Nghệ An",Nhân Viên Công Nghệ Thông Tin - CN Vinh,https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-cong-nghe-thong-tin-cn-vinh.35BA9AF9.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
1214,itviec,"Nhân viên Chuyển đổi số, cải tiến quy trình",Hà Nội,"Nhân viên Chuyển đổi số, cải tiến quy trình",https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-chuyen-doi-so-cai-tien-quy-trinh.35BA9A4D.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
1215,itviec,Senior/ Leader Business Analyst,Hà Nội,Senior/ Leader Business Analyst,https://careerbuilder.vn/vi/tim-viec-lam/senior-leader-business-analyst.35BA9A92.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
1216,itviec,[VINHOMES] CHUYÊN VIÊN SAP (MM/PS/PM/FICO),Hồ Chí Minh,[VINHOMES] CHUYÊN VIÊN SAP (MM/PS/PM/FICO),https://careerbuilder.vn/vi/tim-viec-lam/vinhomes-chuyen-vien-sap-mm-ps-pm-fico.35BA9AC2.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
1217,itviec,IT Developer_Dynamic AX365,Bình Dương,IT Developer_Dynamic AX365,https://careerbuilder.vn/vi/tim-viec-lam/it-developer_dynamic-ax365.35BA9AA3.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
1218,itviec,Nhân Viên IT Helpdesk,Hồ Chí Minh,Nhân Viên IT Helpdesk,https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-it-helpdesk.35BA9ACE.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
1219,itviec,KỸ SƯ IT NHÀ MÁY 1,Hồ Chí Minh,KỸ SƯ IT NHÀ MÁY 1,https://careerbuilder.vn/vi/tim-viec-lam/ky-su-it-nha-may-1.35BA9B03.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
1220,itviec,TNEX_ Cyber Security Expert - TNEX - 3A031,Hà Nội,TNEX_ Cyber Security Expert - TNEX - 3A031,https://careerbuilder.vn/vi/tim-viec-lam/tnex_-cyber-security-expert-tnex-3a031.35BA9AAB.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
1221,itviec,CHUYÊN VIÊN IT (PHẦN MỀM),Đồng Nai,CHUYÊN VIÊN IT (PHẦN MỀM),https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-it-phan-mem.35BAB22A.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
1222,itviec,Lập trình viên .NET,Hồ Chí Minh,Lập trình viên .NET,https://careerbuilder.vn/vi/tim-viec-lam/lap-trinh-vien-net.35BAB1CC.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
1223,itviec,Chuyên Viên Phân Tích Dữ Liệu B@W,Hồ Chí Minh,Chuyên Viên Phân Tích Dữ Liệu B@W,https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-phan-tich-du-lieu-b-w.35BAB192.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
1224,itviec,Chuyên viên chính/cao cấp vận hành ứng dụng – Khối Công nghệ (Ebank/BPM/Corebanking),Hà Nội,Chuyên viên chính/cao cấp vận hành ứng dụng – Khối Công nghệ (Ebank/BPM/Corebanking),https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-chinh-cao-cap-van-hanh-ung-dung-khoi-cong-nghe-ebank-bpm-corebanking.35BAB1B3.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
1225,itviec,IT Administrator,Hồ Chí Minh,IT Administrator,https://careerbuilder.vn/vi/tim-viec-lam/it-administrator.35BAC04E.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
1226,itviec,Data Analyst,Hồ Chí Minh,Data Analyst,https://careerbuilder.vn/vi/tim-viec-lam/data-analyst.35BACCC0.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
1227,itviec,ERP Developer (Odoo) / Python Developer,Hồ Chí Minh,ERP Developer (Odoo) / Python Developer,https://careerbuilder.vn/vi/tim-viec-lam/erp-developer-odoo-python-developer.35BA99AB.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
1228,itviec,CHUYÊN VIÊN VẬN HÀNH VÀ KIỂM TRA HỆ THỐNG CNTT,Hồ Chí Minh,CHUYÊN VIÊN VẬN HÀNH VÀ KIỂM TRA HỆ THỐNG CNTT,https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-van-hanh-va-kiem-tra-he-thong-cntt.35BA9830.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
1229,itviec,CHUYÊN VIÊN PHÁT TRIỂN PHẦN MỀM ỨNG DỤNG,Hồ Chí Minh,CHUYÊN VIÊN PHÁT TRIỂN PHẦN MỀM ỨNG DỤNG,https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-phat-trien-phan-mem-ung-dung.35BA99F3.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
1230,itviec,IT Executive (IT SOFTWARE),Hồ Chí Minh,IT Executive (IT SOFTWARE),https://careerbuilder.vn/vi/tim-viec-lam/it-executive-it-software.35BA99C1.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
1231,itviec,UX/UI Designer,Hồ Chí Minh,UX/UI Designer,https://careerbuilder.vn/vi/tim-viec-lam/ux-ui-designer.35BA984E.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
1232,itviec,Senior Software Developer,Hồ Chí Minh,Senior Software Developer,https://careerbuilder.vn/vi/tim-viec-lam/senior-software-developer.35BA9108.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
1233,itviec,Multimedia Designer,Hồ Chí Minh,Multimedia Designer,https://careerbuilder.vn/vi/tim-viec-lam/multimedia-designer.35BA97EF.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
1234,itviec,Data Engineer,Hà Nội,Data Engineer,https://careerbuilder.vn/vi/tim-viec-lam/data-engineer.35BA98F9.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
1235,itviec,Backend Developer (Java),Hà Nội,Backend Developer (Java),https://careerbuilder.vn/vi/tim-viec-lam/backend-developer-java.35BA98C4.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
1236,itviec,Frontend Developer (ReactJS),Hà Nội,Frontend Developer (ReactJS),https://careerbuilder.vn/vi/tim-viec-lam/frontend-developer-reactjs.35BA98C8.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
1237,itviec,Business Analyst,Hà Nội,Business Analyst,https://careerbuilder.vn/vi/tim-viec-lam/business-analyst.35BA98CF.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
1238,itviec,FIRMWARE ENGINEER,Hồ Chí Minh,FIRMWARE ENGINEER,https://careerbuilder.vn/vi/tim-viec-lam/firmware-engineer.35BA99AA.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
1239,itviec,AI ENGINEER,Hà Nội,AI ENGINEER,https://careerbuilder.vn/vi/tim-viec-lam/ai-engineer.35BA98A9.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
1240,itviec,Product Manager,Hà Nội,Product Manager,https://careerbuilder.vn/vi/tim-viec-lam/product-manager.35BA992C.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
1241,itviec,Nhân viên Thẩm định,Hà Nội,Nhân viên Thẩm định,https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-tham-dinh.35BA98B9.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
1242,itviec,Chuyên Viên Vận Hành Ứng Dụng,Hà Nội,Chuyên Viên Vận Hành Ứng Dụng,https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-van-hanh-ung-dung.35BA9913.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
1243,itviec,Chuyên Viên Quản Trị Dữ Liệu,Hà Nội,Chuyên Viên Quản Trị Dữ Liệu,https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-quan-tri-du-lieu.35BA9908.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
1244,itviec,Nhân Viên Phân Tích Nghiệp Vụ (BA) - P. Dịch vụ hệ sinh thái thương mại,Hà Nội,Nhân Viên Phân Tích Nghiệp Vụ (BA) - P. Dịch vụ hệ sinh thái thương mại,https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-phan-tich-nghiep-vu-ba-p-dich-vu-he-sinh-thai-thuong-mai.35BA989E.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
1245,itviec,Dialer Technician,Hồ Chí Minh,Dialer Technician,https://careerbuilder.vn/vi/tim-viec-lam/dialer-technician.35BA99BE.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
